timestamp,gt_uref_raw,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2022-03-31,1.6356587012295432,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-05,1.6369732003509514,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-07,1.6287763319455444,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-09,1.6442610330166667,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-10,1.6369048896008147,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-11,1.6408992323026315,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-12,1.6456640531529851,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-13,1.6368722430549243,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-14,1.6345554662190722,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-15,1.6339149513333333,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-16,1.6380920978249596,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-17,1.637530404628079,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-18,1.6380843596171428,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-19,1.6397863764927536,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-20,1.6366482915161291,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-21,1.6348442795022027,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-22,1.6381155702628756,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-23,1.6387442008757689,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-24,1.6415089665837321,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-26,1.6359469825818183,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-27,1.63776974375,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-28,1.6360897203168316,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-04-30,1.6375167534326924,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-03,1.6313388416163792,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-05,1.635827157755862,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-07,1.6262542600877192,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-08,1.6354610504659444,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-09,1.6386107405833332,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-10,1.6362331731546111,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-11,1.6405406038281654,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-12,1.6455004172980392,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-13,1.639799780597148,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-14,1.6404258631815753,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-15,1.640175600873582,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-05-16,1.639790385153846,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-01,1.6328360893529412,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-03,1.6323730861731094,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-04,1.6367555700457517,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-05,1.6358390240383092,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-07,1.6230181717150258,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-08,1.639190433322857,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-09,1.64261517925,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-10,1.6403748221751413,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-11,1.6455137511980953,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-12,1.6441284357457626,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-13,1.6210807386296295,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-16,1.6192400437555554,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-18,1.6258247196204907,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-19,1.6284235187971015,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-20,1.629324401409836,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-21,1.6249512913076924,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-23,1.6206226348571426,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-24,1.6233704206054054,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-25,1.6233869622236843,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-26,1.6248209942787797,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-27,1.6236258446785714,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-29,1.6238580600714287,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-06-30,1.623113680536036,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-01,1.6349129807777778,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-04,1.6373398898145162,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-05,1.63867711655911,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-07,1.6290307884729731,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-08,1.6431304840140186,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-09,1.635600556493827,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-10,1.6374117877865937,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-12,1.642850792679448,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-13,1.6270773186351009,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-14,1.629574598907005,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-15,1.6297919978071314,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-16,1.6339585606453606,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-17,1.6340736947146668,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-18,1.6382332554081633,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-19,1.6321016932149068,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-20,1.6341056136826242,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-21,1.6328039954219948,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-22,1.6330898758868613,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-23,1.6320815013787233,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-24,1.6339747416463415,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-25,1.6291522266555893,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-26,1.6327309059421486,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-28,1.6350008285151514,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-29,1.6315401065609756,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-30,1.6351613542217391,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-07-31,1.64167637346789,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-01,1.6351333211041668,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-04,1.6387776577869635,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-05,1.6383173683135517,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-07,1.6305955276125,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-08,1.6389107164426229,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-09,1.6372379285185186,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-10,1.6438253223970587,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-11,1.6383233615863013,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-12,1.6442247878058822,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-13,1.6353715194789578,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-14,1.6348266401020408,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-15,1.6319714162716763,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-16,1.632980762474359,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-18,1.63035426936,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-19,1.6340343965617978,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-20,1.634805110791745,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-21,1.6411027360344828,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-22,1.6343339099302325,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-23,1.6342526211570247,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-24,1.6358581470434783,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-25,1.6315847943706898,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-26,1.632283331342446,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-27,1.6385773101417165,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-28,1.6331243255217391,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-29,1.6326878721692308,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-30,1.6341451689152542,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-08-31,1.6381447101025641,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-09-01,1.6365772716666667,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-09-04,1.6387435366519723,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
