timestamp,gt_uref_regression,slope_v_per_day,slope_uv_per_h,intercept_v,r2,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2024-03-23,1.7716755114303526,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-24,1.771810888283961,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-25,1.7719462651375693,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-26,1.7720816419911773,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-27,1.7722170188447857,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-28,1.772352395698394,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-29,1.772487772552002,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-30,1.7726231494056104,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-03-31,1.7727585262592187,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-04-01,1.7728939031128268,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-04-02,1.7730292799664351,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
