timestamp,gt_uref_raw,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2022-06-04 03:03:00,2.0248167514801025,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:05:00,2.025756597518921,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:06:00,2.0258259773254395,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:07:00,2.0257210731506348,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:08:00,2.0255472660064697,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:09:00,2.0253870487213135,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:13:00,2.0221054553985596,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:14:00,2.023259162902832,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:15:00,2.0238161087036133,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:17:00,2.0258452892303467,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:18:00,2.023387908935547,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:21:00,2.021963119506836,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:24:00,2.0232179164886475,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:25:00,2.0231893062591553,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:26:00,2.026127338409424,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:27:00,2.0232443809509277,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:28:00,2.0255887508392334,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:29:00,2.025484323501587,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:30:00,2.0244688987731934,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:31:00,2.0273122787475586,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:32:00,2.026705026626587,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:33:00,2.0258562564849854,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:35:00,2.0280678272247314,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:36:00,2.0239665508270264,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:37:00,2.0232598781585693,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:38:00,2.0240161418914795,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:40:00,2.0236968994140625,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
2022-06-04 03:41:00,2.0231399536132812,G1M1_new,g1m1_high_load,1.48,57.0,100.0,1.46,1.5,56,58,14,500
